==============================================================================================================
  RANKING | 2026-09-16 01:22:18
  Окно бэктеста: 30 дней | Всего комбинаций: 682
==============================================================================================================
  #    Symbol          K    SL    TP     Profit     PF      MDD   WinR  Sharpe  Recov   Score    Top
--------------------------------------------------------------------------------------------------------------
  515  USDJPYrfd      28   300   700   -1234.2  0.64 +2331.6  29.6%  -0.21  -0.5 -0.329       
  516  USDCADrfd       7   300   500   -1321.9  0.68 +1988.9  44.2%  -0.16  -0.7 -0.332       
  517  GBPUSDrfd      28   300   900   -1288.4  0.62 +1505.0  45.8%  -0.22  -0.9 -0.333       
  518  USDJPYrfd      21   900   700   -1308.1  0.65 +2527.2  36.4%  -0.18  -0.5 -0.342       
  519  USDJPYrfd      21   900  1100   -1317.4  0.64 +2325.1  38.1%  -0.18  -0.6 -0.344       
  520  GBPUSDrfd       7  1200   700   -1341.5  0.61 +2656.9  43.2%  -0.15  -0.5 -0.346       
  521  AUDUSDrfd       7   500   500   -1312.0  0.50 +1531.1  53.3%  -0.24  -0.9 -0.347       
  522  GBPUSDrfd       7  1100   900   -1341.5  0.60 +2572.6  43.2%  -0.16  -0.5 -0.348       
  523  USDCADrfd       7   500   500   -1367.3  0.65 +2028.2  46.5%  -0.16  -0.7 -0.349       
  524  USDCADrfd       7  1100   500   -1370.9  0.60 +2031.8  51.4%  -0.17  -0.7 -0.350       
  525  USDJPYrfd       7   500   700   -1389.1  0.68 +1743.3  48.6%  -0.16  -0.8 -0.352       
  526  USDJPYrfd      14   300   300   -1359.7  0.64 +2004.6  44.7%  -0.22  -0.7 -0.354       
  527  USDCHFrfd       7   900   300   -1375.9  0.64 +2091.1  45.7%  -0.15  -0.7 -0.354       
  528  USDJPYrfd      21   900   900   -1354.3  0.63 +2433.7  38.1%  -0.19  -0.6 -0.358       
  529  USDJPYrfd       7   700   700   -1432.0  0.68 +2224.6  50.0%  -0.16  -0.6 -0.362       
  530  AUDUSDrfd       7   500   300   -1354.1  0.48 +1627.2  53.3%  -0.26  -0.8 -0.363       
  531  USDJPYrfd      28   300  1100   -1310.3  0.62 +2157.8  24.0%  -0.21  -0.6 -0.368       
  532  USDJPYrfd       7  1100  1100   -1430.4  0.61 +2467.4  48.1%  -0.18  -0.6 -0.373       
  533  USDCADrfd       7   700  1100   -1476.8  0.67 +2284.2  51.2%  -0.14  -0.6 -0.377       
  534  USDCHFrfd      21   300   300   -1479.8  0.64 +2214.5  54.5%  -0.19  -0.7 -0.378       
  535  GBPUSDrfd       7  1200   900   -1425.8  0.58 +2656.9  43.2%  -0.16  -0.5 -0.380       
  536  USDJPYrfd       7   700  1200   -1496.6  0.67 +2573.3  46.9%  -0.15  -0.6 -0.389       
  537  EURUSDrfd      14   300   300   -1466.2  0.59 +1764.5  51.5%  -0.23  -0.8 -0.390       
  538  AUDUSDrfd       7   900   500   -1435.0  0.45 +1654.1  51.9%  -0.28  -0.9 -0.400       
  539  USDJPYrfd      28   700   900   -1456.4  0.56 +2430.5  37.5%  -0.27  -0.6 -0.408       
  540  USDJPYrfd      28   300  1200   -1424.9  0.58 +2337.6  24.0%  -0.23  -0.6 -0.414       
  541  USDCHFrfd       7   500   700   -1538.5  0.61 +1961.4  47.4%  -0.18  -0.8 -0.416       
  542  AUDUSDrfd       7   900   300   -1477.2  0.43 +1750.2  51.9%  -0.30  -0.8 -0.417       
  543  EURUSDrfd       7   300   300   -1467.1  0.61 +1416.5  33.3%  -0.20  -1.0 -0.418       
  544  USDCADrfd       7   900   300   -1527.1  0.52 +1945.9  51.4%  -0.22  -0.8 -0.420       
  545  GBPUSDrfd       7   700   500   -1554.7  0.59 +2923.2  43.6%  -0.18  -0.5 -0.425       
  546  USDCHFrfd       7  1100   300   -1581.7  0.61 +2296.9  45.7%  -0.16  -0.7 -0.431       
  547  USDCHFrfd       7   700   500   -1563.1  0.57 +1986.1  42.9%  -0.19  -0.8 -0.437       
  548  USDCADrfd       7   700   700   -1639.6  0.63 +2412.5  51.2%  -0.16  -0.7 -0.440       
  549  NZDUSDrfd       7   700   700   -1651.6  0.58 +2900.4  54.8%  -0.18  -0.6 -0.444       
  550  NZDUSDrfd       7   700   500   -1652.4  0.58 +2900.4  54.8%  -0.18  -0.6 -0.445       
  551  GBPUSDrfd       7   700   700   -1607.8  0.57 +2923.2  43.6%  -0.18  -0.6 -0.446       
  552  USDJPYrfd       7  1100   700   -1647.7  0.60 +2684.7  48.3%  -0.19  -0.6 -0.451       
  553  USDJPYrfd       7   700  1100   -1659.6  0.63 +2627.7  46.9%  -0.18  -0.6 -0.453       
  554  USDCADrfd       7  1200   300   -1623.3  0.49 +2042.1  50.0%  -0.23  -0.8 -0.459       
  555  USDJPYrfd      14   900  1200   -1628.1  0.58 +2616.3  40.9%  -0.22  -0.6 -0.459       
  556  USDJPYrfd      21   300   500   -1596.6  0.60 +2377.8  31.4%  -0.25  -0.7 -0.462       
  557  AUDUSDrfd       7   700   500   -1621.3  0.44 +1840.3  51.7%  -0.27  -0.9 -0.466       
  558  GBPUSDrfd       7   900   300   -1629.7  0.50 +2512.8  42.1%  -0.22  -0.6 -0.468       
  559  USDCHFrfd       7  1200   300   -1684.6  0.59 +2399.8  45.7%  -0.17  -0.7 -0.469       
  560  GBPUSDrfd       7   700   900   -1692.0  0.55 +2923.2  43.6%  -0.20  -0.6 -0.480       
  561  AUDUSDrfd       7   700   300   -1663.4  0.43 +1936.4  51.7%  -0.28  -0.9 -0.482       
  562  GBPUSDrfd       7  1100   300   -1689.5  0.49 +2572.6  43.2%  -0.21  -0.7 -0.488       
  563  GBPUSDrfd      14  1200   300   -1732.5  0.47 +2360.3  52.4%  -0.26  -0.7 -0.497       
  564  USDJPYrfd      28   300   900   -1636.2  0.52 +2222.9  24.0%  -0.30  -0.7 -0.501       
  565  NZDUSDrfd       7   300   700   -1800.7  0.58 +3098.4  52.0%  -0.21  -0.6 -0.502       
  566  NZDUSDrfd       7   300   500   -1801.6  0.58 +3098.4  52.0%  -0.21  -0.6 -0.502       
  567  USDCADrfd       7  1100   300   -1769.2  0.48 +2188.0  51.4%  -0.24  -0.8 -0.510       
  568  USDCHFrfd       7   900   500   -1769.0  0.54 +2191.9  42.9%  -0.20  -0.8 -0.514       
  569  USDCHFrfd       7   700   700   -1769.0  0.51 +2191.9  42.9%  -0.23  -0.8 -0.519       
  570  NZDUSDrfd       7   500   700   -1826.9  0.53 +3075.7  51.2%  -0.22  -0.6 -0.519       
  571  NZDUSDrfd       7   500   500   -1827.7  0.53 +3075.7  51.2%  -0.22  -0.6 -0.519       
  572  GBPUSDrfd       7  1200   300   -1773.8  0.48 +2656.9  43.2%  -0.21  -0.7 -0.520       
  573  USDJPYrfd       7   300   900   -1782.9  0.57 +2099.1  40.5%  -0.24  -0.8 -0.521       
  574  NZDUSDrfd       7  1200   700   -1823.5  0.50 +3072.3  51.3%  -0.23  -0.6 -0.522       
  575  NZDUSDrfd       7  1200   500   -1824.3  0.50 +3072.3  51.3%  -0.23  -0.6 -0.522       
  576  NZDUSDrfd       7   900   700   -1861.4  0.52 +3110.2  52.5%  -0.21  -0.6 -0.530       
  577  NZDUSDrfd       7   900   500   -1862.3  0.52 +3110.2  52.5%  -0.21  -0.6 -0.530       
  578  USDJPYrfd       7   300   700   -1813.3  0.56 +2020.9  40.5%  -0.26  -0.9 -0.535       
  579  USDCADrfd       7   700   500   -1889.0  0.57 +2556.0  51.2%  -0.20  -0.7 -0.537       
  580  NZDUSDrfd       7   700   300   -1891.7  0.51 +2875.1  54.8%  -0.22  -0.7 -0.540       
  581  GBPUSDrfd       7   500   500   -1868.2  0.56 +3236.6  41.9%  -0.20  -0.6 -0.543       
  582  GBPUSDrfd      14  1100   300   -1855.5  0.45 +2483.3  52.4%  -0.26  -0.7 -0.543       
  583  GBPUSDrfd       7   700   300   -1868.2  0.50 +2751.3  43.6%  -0.23  -0.7 -0.551       
  584  USDJPYrfd      28  1100  1200   -1865.0  0.47 +2791.7  46.2%  -0.33  -0.7 -0.555       
  585  USDJPYrfd       7   300  1200   -1880.2  0.54 +2359.3  40.5%  -0.26  -0.8 -0.558       
  586  USDJPYrfd      14   500   300   -1939.9  0.55 +2878.1  51.5%  -0.28  -0.7 -0.560       
  587  USDCHFrfd       7   300   500   -1936.7  0.63 +2459.5  42.2%  -0.18  -0.8 -0.561       
  588  GBPUSDrfd       7   500   700   -1921.2  0.55 +3236.6  41.9%  -0.21  -0.6 -0.563       
  589  USDJPYrfd       7   300  1100   -1934.5  0.53 +2359.3  40.5%  -0.27  -0.8 -0.580       
  590  USDCADrfd       7   300   300   -1971.9  0.53 +2396.8  44.2%  -0.27  -0.8 -0.588       
  591  USDCHFrfd       7  1100   500   -1974.8  0.51 +2397.7  42.9%  -0.21  -0.8 -0.590       
  592  NZDUSDrfd       7  1100   700   -2029.9  0.50 +3278.8  52.5%  -0.21  -0.6 -0.592       
  593  NZDUSDrfd       7  1100   500   -2030.8  0.50 +3278.8  52.5%  -0.21  -0.6 -0.592       
  594  USDCHFrfd       7   900   700   -1974.8  0.48 +2397.7  42.9%  -0.24  -0.8 -0.595       
  595  GBPUSDrfd       7   500   900   -2005.5  0.53 +3236.6  41.9%  -0.22  -0.6 -0.597       
  596  NZDUSDrfd       7   300   300   -2040.9  0.52 +3073.1  52.0%  -0.25  -0.7 -0.597       
  597  GBPUSDrfd      21   900   300   -1935.6  0.43 +2211.1  40.0%  -0.32  -0.9 -0.598       
  598  USDJPYrfd      21   500  1100   -1967.1  0.54 +3135.1  30.8%  -0.26  -0.6 -0.600       
  599  USDCADrfd       7   500   300   -2036.1  0.48 +2454.9  46.5%  -0.28  -0.8 -0.614       
  600  NZDUSDrfd       7   500   300   -2067.0  0.47 +3050.4  51.2%  -0.26  -0.7 -0.614       
  601  USDJPYrfd       7   900  1200   -2027.9  0.45 +2108.9  44.4%  -0.29  -1.0 -0.620       
  602  GBPUSDrfd       7   300   500   -2072.9  0.57 +2867.5  38.3%  -0.22  -0.7 -0.622       
  603  NZDUSDrfd       7   900   300   -2101.6  0.46 +3084.9  52.5%  -0.25  -0.7 -0.625       
  604  USDCHFrfd       7  1200   500   -2077.7  0.50 +2500.6  42.9%  -0.21  -0.8 -0.628       
  605  NZDUSDrfd       7  1200   300   -2088.9  0.43 +3072.3  51.3%  -0.28  -0.7 -0.628       
  606  GBPUSDrfd      21  1200   300   -2040.9  0.41 +2316.4  42.1%  -0.32  -0.9 -0.633       
  607  GBPUSDrfd      14   900   300   -2050.2  0.39 +2677.9  45.5%  -0.33  -0.8 -0.633       
  608  USDJPYrfd      28   900  1200   -2046.9  0.45 +2577.1  40.0%  -0.35  -0.8 -0.634       
  609  USDJPYrfd      21   500  1200   -2081.7  0.52 +3135.1  30.8%  -0.29  -0.7 -0.645       
  610  GBPUSDrfd      14  1200   500   -2110.0  0.37 +2849.0  50.0%  -0.32  -0.7 -0.648       
  611  USDCHFrfd       7   300   300   -2179.6  0.58 +2607.7  44.4%  -0.22  -0.8 -0.651       
  612  AUDUSDrfd       7   300   500   -2117.6  0.42 +2215.3  47.2%  -0.34  -1.0 -0.654       
  613  USDJPYrfd      28  1200  1200   -2136.6  0.44 +3009.0  46.2%  -0.36  -0.7 -0.656       
  614  AUDUSDrfd       7   300   300   -2125.2  0.42 +2276.8  47.2%  -0.35  -0.9 -0.656       
  615  USDJPYrfd      21  1100  1200   -2113.2  0.47 +2485.3  36.8%  -0.29  -0.9 -0.657       
  616  USDCHFrfd       7  1100   700   -2180.6  0.46 +2603.5  42.9%  -0.24  -0.8 -0.670       
  617  USDJPYrfd       7  1200  1200   -2174.6  0.44 +1962.2  46.2%  -0.28  -1.1 -0.673       
  618  GBPUSDrfd       7   500   300   -2199.3  0.48 +3082.4  41.9%  -0.26  -0.7 -0.674       
  619  NZDUSDrfd       7  1100   300   -2270.1  0.44 +3253.5  52.5%  -0.25  -0.7 -0.687       
  620  GBPUSDrfd      21  1100   300   -2190.9  0.40 +2466.4  42.1%  -0.33  -0.9 -0.688       
  621  GBPUSDrfd       7   300   700   -2251.6  0.53 +2824.6  38.3%  -0.25  -0.8 -0.692       
  622  GBPUSDrfd      14  1100   500   -2233.0  0.36 +2972.0  50.0%  -0.33  -0.8 -0.693       
  623  USDCHFrfd       7   300   700   -2293.8  0.56 +2733.2  42.2%  -0.23  -0.8 -0.698       
  624  USDJPYrfd      14  1100  1200   -2280.0  0.50 +3050.8  40.9%  -0.27  -0.7 -0.703       
  625  USDJPYrfd      21   500   700   -2242.0  0.51 +3026.4  32.1%  -0.31  -0.7 -0.703       
  626  GBPUSDrfd      14  1200   700   -2255.8  0.33 +2849.0  50.0%  -0.36  -0.8 -0.707       
  627  USDCHFrfd       7  1200   700   -2283.5  0.45 +2706.4  42.9%  -0.24  -0.8 -0.708       
  628  GBPUSDrfd      14   900   500   -2273.5  0.34 +3012.5  42.9%  -0.38  -0.8 -0.723       
  629  GBPUSDrfd       7   300   900   -2335.8  0.52 +2908.8  38.3%  -0.26  -0.8 -0.725       
  630  GBPUSDrfd      21   500   300   -2281.9  0.39 +2570.9  39.1%  -0.39  -0.9 -0.729       
  631  USDJPYrfd      21   500   900   -2293.0  0.47 +3135.1  30.8%  -0.34  -0.7 -0.730       
  632  USDJPYrfd      21   900  1200   -2295.2  0.45 +2270.8  33.3%  -0.32  -1.0 -0.733       
  633  USDJPYrfd      21  1200  1200   -2348.4  0.45 +2666.2  36.8%  -0.31  -0.9 -0.744       
  634  GBPUSDrfd      14  1100   700   -2378.8  0.32 +2972.0  50.0%  -0.36  -0.8 -0.752       
  635  GBPUSDrfd      14   500   300   -2394.8  0.39 +3036.1  46.2%  -0.37  -0.8 -0.755       
  636  GBPUSDrfd      14   700   300   -2452.1  0.39 +3093.4  52.0%  -0.34  -0.8 -0.764       
  637  USDJPYrfd      21   300  1100   -2334.3  0.42 +2779.8  20.0%  -0.38  -0.8 -0.770       
  638  GBPUSDrfd      21   900   700   -2362.8  0.32 +2580.2  35.3%  -0.42  -0.9 -0.774       
  639  GBPUSDrfd      14   900   700   -2419.2  0.30 +3012.5  42.9%  -0.41  -0.8 -0.782       
  640  GBPUSDrfd      21   900   500   -2385.5  0.31 +2748.7  35.3%  -0.44  -0.9 -0.782       
  641  USDJPYrfd      21   300   700   -2397.3  0.43 +2850.4  21.9%  -0.40  -0.8 -0.789       
  642  USDCADrfd       7   700   300   -2557.8  0.42 +2982.7  51.2%  -0.30  -0.9 -0.797       
  643  GBPUSDrfd      21  1200   700   -2468.1  0.31 +2685.5  37.5%  -0.42  -0.9 -0.809       
  644  USDJPYrfd      14   300   500   -2495.7  0.43 +3140.5  29.7%  -0.40  -0.8 -0.811       
  645  GBPUSDrfd      21  1200   500   -2490.9  0.30 +2854.1  37.5%  -0.43  -0.9 -0.817       
  646  USDJPYrfd       7  1100  1200   -2571.2  0.40 +2434.8  44.4%  -0.32  -1.1 -0.821       
  647  GBPUSDrfd      21   900   900   -2480.8  0.28 +2698.2  35.3%  -0.47  -0.9 -0.822       
  648  USDJPYrfd      14  1200  1200   -2605.9  0.47 +3300.7  40.9%  -0.30  -0.8 -0.823       
  649  USDJPYrfd      21   300  1200   -2503.3  0.38 +2959.6  20.0%  -0.43  -0.8 -0.837       
  650  GBPUSDrfd      21  1200   900   -2586.1  0.28 +2803.5  37.5%  -0.46  -0.9 -0.856       
  651  USDJPYrfd      21   300   900   -2551.6  0.37 +2845.0  20.0%  -0.46  -0.9 -0.858       
  652  GBPUSDrfd      21  1100   700   -2618.1  0.30 +2835.5  37.5%  -0.43  -0.9 -0.863       
  653  GBPUSDrfd      21  1100   500   -2640.9  0.29 +3004.0  37.5%  -0.44  -0.9 -0.872       
  654  GBPUSDrfd       7   300   300   -2726.8  0.43 +3258.5  38.3%  -0.34  -0.8 -0.876       
  655  GBPUSDrfd      21   700   300   -2718.4  0.36 +3007.4  43.5%  -0.39  -0.9 -0.878       
  656  GBPUSDrfd      21   500   700   -2709.1  0.29 +2940.0  35.0%  -0.50  -0.9 -0.903       
  657  GBPUSDrfd      14   500   500   -2772.3  0.31 +3524.8  44.0%  -0.45  -0.8 -0.904       
  658  GBPUSDrfd      21  1100   900   -2736.1  0.26 +2953.5  37.5%  -0.47  -0.9 -0.910       
  659  GBPUSDrfd      21   500   500   -2731.9  0.29 +3108.5  35.0%  -0.52  -0.9 -0.912       
  660  GBPUSDrfd      14   700   500   -2847.3  0.31 +3599.8  50.0%  -0.41  -0.8 -0.919       
  661  GBPUSDrfd      21   500   900   -2827.1  0.26 +3058.0  35.0%  -0.56  -0.9 -0.951       
  662  GBPUSDrfd      14   500   700   -2918.1  0.28 +3524.8  44.0%  -0.50  -0.8 -0.962       
  663  GBPUSDrfd      14   700   700   -2993.1  0.28 +3599.8  50.0%  -0.44  -0.8 -0.977       
  664  USDJPYrfd      14   300   900   -2998.7  0.34 +3292.0  25.0%  -0.48  -0.9 -1.012       
  665  USDJPYrfd      14   300   700   -3029.1  0.33 +3213.8  25.0%  -0.51  -0.9 -1.025       
  666  GBPUSDrfd      21   700   700   -3145.6  0.28 +3376.5  40.0%  -0.49  -0.9 -1.049       
  667  USDJPYrfd      14   500   500   -3201.9  0.39 +3738.0  36.4%  -0.43  -0.9 -1.056       
  668  GBPUSDrfd      21   700   500   -3168.4  0.27 +3545.0  40.0%  -0.50  -0.9 -1.058       
  669  GBPUSDrfd      21   300   300   -3152.4  0.30 +3098.4  31.0%  -0.56  -1.0 -1.068       
  670  USDJPYrfd      14   300  1200   -3154.6  0.31 +3610.9  25.0%  -0.52  -0.9 -1.072       
  671  USDJPYrfd      14   300  1100   -3208.9  0.29 +3610.9  25.0%  -0.55  -0.9 -1.094       
  672  GBPUSDrfd      21   700   900   -3263.6  0.25 +3494.5  40.0%  -0.53  -0.9 -1.096       
  673  GBPUSDrfd      14   300   300   -3271.2  0.29 +3730.4  38.7%  -0.56  -0.9 -1.096       
  674  USDJPYrfd      14   500  1200   -3456.6  0.35 +4152.0  29.0%  -0.44  -0.8 -1.161       
  675  USDJPYrfd      14   500   900   -3463.7  0.35 +3833.1  29.0%  -0.46  -0.9 -1.167       
  676  GBPUSDrfd      14   300   500   -3494.5  0.26 +4064.9  36.7%  -0.60  -0.9 -1.183       
  677  GBPUSDrfd      21   300   500   -3483.5  0.28 +3598.1  25.0%  -0.57  -1.0 -1.194       
  678  USDJPYrfd      14   500  1100   -3565.3  0.33 +4152.0  29.0%  -0.47  -0.9 -1.204       
  679  GBPUSDrfd      21   300   700   -3582.1  0.26 +3550.9  25.0%  -0.60  -1.0 -1.233       
  680  GBPUSDrfd      14   300   700   -3640.2  0.23 +4064.9  36.7%  -0.67  -0.9 -1.242       
  681  GBPUSDrfd      21   300   900   -3700.1  0.24 +3668.9  25.0%  -0.66  -1.0 -1.280       
  682  USDJPYrfd      14   500   700   -3789.7  0.29 +3941.8  29.0%  -0.56  -1.0 -1.294       
--------------------------------------------------------------------------------------------------------------
  Топ-5 активны на демо, лот=0.1 на каждую
==============================================================================================================
